사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01901E+15,2019년 1월 7일 17시,월요일,서울특별시 성동구 성수동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,65세,경상,화물,남,65세,상해없음
2.01901E+15,2019년 1월 7일 18시,월요일,서울특별시 노원구 공릉동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,48세,상해없음,승용,남,66세,경상
2.01901E+15,2019년 1월 7일 18시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,50세,상해없음,승용,남,79세,경상
2.01901E+15,2019년 1월 7일 19시,월요일,서울특별시 강남구 세곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,승용,남,66세,경상
2.01901E+15,2019년 1월 7일 20시,월요일,서울특별시 영등포구 신길동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,남,67세,중상
2.01901E+15,2019년 1월 7일 20시,월요일,서울특별시 영등포구 영등포동1가,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,75세,상해없음,보행자,남,79세,중상
2.01901E+15,2019년 1월 7일 22시,월요일,서울특별시 영등포구 신길동,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,49세,경상
2.01901E+15,2019년 1월 8일 04시,화요일,서울특별시 강서구 염창동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,보행자,남,71세,사망
2.01901E+15,2019년 1월 8일 07시,화요일,서울특별시 성동구 성수동2가,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,보행자,남,74세,중상
2.01901E+15,2019년 1월 8일 07시,화요일,서울특별시 도봉구 쌍문동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,보행자,남,72세,중상
2.01901E+15,2019년 1월 8일 08시,화요일,서울특별시 마포구 망원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,화물,남,65세,경상
2.01901E+15,2019년 1월 8일 09시,화요일,서울특별시 동대문구 용두동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,이륜,남,65세,중상
2.01901E+15,2019년 1월 8일 09시,화요일,서울특별시 성동구 성수동1가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,건설기계,남,67세,상해없음,보행자,남,78세,중상
2.01901E+15,2019년 1월 8일 10시,화요일,서울특별시 동대문구 제기동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,보행자,여,82세,경상
2.01901E+15,2019년 1월 8일 10시,화요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,57세,상해없음,,,,
2.01901E+15,2019년 1월 8일 10시,화요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,32세,상해없음,보행자,여,70세,경상
2.01901E+15,2019년 1월 8일 10시,화요일,서울특별시 도봉구 쌍문동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,83세,부상신고,승합,남,50세,상해없음
2.01901E+15,2019년 1월 8일 11시,화요일,서울특별시 동대문구 청량리동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,78세,부상신고,화물,남,62세,상해없음
2.01901E+15,2019년 1월 8일 11시,화요일,서울특별시 성동구 마장동,중상사고,0,1,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,승용,남,68세,경상
2.01901E+15,2019년 1월 8일 11시,화요일,서울특별시 송파구 풍납동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,48세,경상
2.01901E+15,2019년 1월 8일 11시,화요일,서울특별시 노원구 하계동,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,71세,상해없음,승용,여,44세,경상
2.01901E+15,2019년 1월 8일 12시,화요일,서울특별시 송파구 신천동,경상사고,0,0,6,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,경상,승합,남,55세,경상
2.01901E+15,2019년 1월 8일 12시,화요일,서울특별시 도봉구 창동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,80세,경상,승합,남,52세,상해없음
2.01901E+15,2019년 1월 8일 13시,화요일,서울특별시 마포구 합정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,기타불명,승용,남,69세,경상
2.01901E+15,2019년 1월 8일 14시,화요일,서울특별시 종로구 장사동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,43세,상해없음,보행자,여,82세,중상
2.01901E+15,2019년 1월 8일 14시,화요일,서울특별시 도봉구 도봉동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,71세,기타불명,보행자,여,75세,중상
2.01901E+15,2019년 1월 8일 16시,화요일,서울특별시 서초구 양재동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,50세,상해없음,보행자,여,77세,중상
2.01901E+15,2019년 1월 8일 16시,화요일,서울특별시 서초구 양재동,경상사고,0,0,1,1,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,68세,부상신고,승용,남,60세,경상
2.01901E+15,2019년 1월 8일 19시,화요일,서울특별시 동대문구 제기동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,49세,상해없음,승용,남,65세,경상
2.01901E+15,2019년 1월 8일 20시,화요일,서울특별시 도봉구 쌍문동,중상사고,0,1,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,이륜,남,35세,경상
2.01901E+15,2019년 1월 8일 23시,화요일,서울특별시 용산구 한남동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,남,34세,상해없음,승용,남,66세,부상신고
2.01901E+15,2019년 1월 9일 00시,수요일,서울특별시 강서구 화곡동,중상사고,0,1,1,0,차대차 - 측면충돌,과속,포장 - 건조,흐림,교차로 - 교차로안,승용,여,23세,상해없음,승용,남,39세,상해없음
2.01901E+15,2019년 1월 9일 06시,수요일,서울특별시 종로구 신문로1가,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,52세,상해없음,보행자,남,66세,중상
2.01901E+15,2019년 1월 9일 10시,수요일,서울특별시 동대문구 답십리동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,67세,경상,승용,여,32세,경상
2.01901E+15,2019년 1월 9일 10시,수요일,서울특별시 양천구 목동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,66세,상해없음,보행자,여,88세,중상
2.01901E+15,2019년 1월 9일 11시,수요일,서울특별시 도봉구 창동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로횡단보도내,승용,남,49세,상해없음,보행자,여,65세,중상
2.01901E+15,2019년 1월 9일 13시,수요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,경상,승용,남,32세,상해없음
2.01901E+15,2019년 1월 9일 14시,수요일,서울특별시 서초구 반포동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,58세,상해없음,,,,
2.01901E+15,2019년 1월 9일 15시,수요일,서울특별시 강동구 고덕동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,72세,상해없음,승용,남,73세,경상
2.01901E+15,2019년 1월 9일 16시,수요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,55세,상해없음,보행자,여,73세,경상
2.01901E+15,2019년 1월 9일 21시,수요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,여,76세,중상
2.01901E+15,2019년 1월 9일 22시,수요일,서울특별시 성북구 삼선동3가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,23세,상해없음,보행자,여,87세,중상
2.01901E+15,2019년 1월 9일 23시,수요일,서울특별시 은평구 대조동,부상신고사고,0,0,0,1,차대차 - 측면충돌,불법유턴,포장 - 건조,맑음,단일로 - 기타,자전거,남,68세,부상신고,승용,남,60세,상해없음
2.01901E+15,2019년 1월 10일 09시,목요일,서울특별시 은평구 응암동,중상사고,0,1,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,43세,기타불명,승용,남,76세,중상
2.01901E+15,2019년 1월 10일 10시,목요일,서울특별시 강북구 수유동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,승용,남,66세,경상
2.01901E+15,2019년 1월 10일 11시,목요일,서울특별시 노원구 상계동,중상사고,0,1,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,45세,상해없음,이륜,남,41세,중상
2.01901E+15,2019년 1월 10일 12시,목요일,서울특별시 동대문구 제기동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,70세,상해없음,이륜,남,72세,중상
2.01901E+15,2019년 1월 10일 14시,목요일,서울특별시 강서구 염창동,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,56세,상해없음,승합,남,65세,경상
2.01901E+15,2019년 1월 10일 18시,목요일,서울특별시 성동구 마장동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,43세,상해없음,보행자,여,80세,경상
2.01901E+15,2019년 1월 10일 18시,목요일,서울특별시 중랑구 망우동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,여,46세,경상
2.01901E+15,2019년 1월 10일 19시,목요일,서울특별시 강북구 수유동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,보행자,남,86세,중상
2.01901E+15,2019년 1월 10일 19시,목요일,서울특별시 동대문구 제기동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,남,68세,중상
2.01901E+15,2019년 1월 10일 19시,목요일,서울특별시 중랑구 망우동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,여,84세,중상
2.01901E+15,2019년 1월 10일 19시,목요일,서울특별시 강서구 방화동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,26세,상해없음,보행자,남,73세,중상
2.01901E+15,2019년 1월 10일 19시,목요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,29세,상해없음,보행자,여,73세,경상
2.01901E+15,2019년 1월 11일 02시,금요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,66세,경상
2.01901E+15,2019년 1월 11일 05시,금요일,서울특별시 성북구 삼선동5가,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,60세,상해없음,승용,남,66세,중상
2.01901E+15,2019년 1월 11일 06시,금요일,서울특별시 노원구 공릉동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,보행자,여,72세,중상
2.01901E+15,2019년 1월 11일 07시,금요일,서울특별시 종로구 명륜3가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,남,80세,중상
2.01901E+15,2019년 1월 11일 07시,금요일,서울특별시 서대문구 홍은동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,53세,상해없음,기타불명,남,73세,경상
2.01901E+15,2019년 1월 11일 07시,금요일,서울특별시 관악구 봉천동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,보행자,여,76세,중상
